time,seconds_elapsed,z,y,x
1675434279119814100,1.449814208984375,0.18463993072509766,0.03942584991455078,0.16234830021858215
1675434279129671400,1.45967138671875,0.16060209274291992,0.005814552307128906,0.08390358090400696
1675434279139559200,1.46955908203125,0.11572074890136719,-0.010169029235839844,-0.04954597353935242
1675434279149477400,1.479477294921875,0.08902215957641602,-0.0064182281494140625,-0.11756789684295654
1675434279159364900,1.48936474609375,0.08466815948486328,-0.03962898254394531,-0.11562076210975647
1675434279169252600,1.499252685546875,0.009067535400390625,-0.013731002807617188,-0.07095876336097717
1675434279179140400,1.509140380859375,-0.010975360870361328,0.017518997192382812,-0.035942137241363525
1675434279189028000,1.519028076171875,-0.006340503692626953,0.022512435913085938,0.07227161526679993
1675434279198946300,1.5289462890625,0.08831357955932617,0.01712322235107422,0.17042264342308044
1675434279208834000,1.538833984375,0.14383935928344727,0.036510467529296875,0.15782645344734192
1675434279218721800,1.5487216796875,0.16975879669189453,0.058742523193359375,0.11440825462341309
1675434279228609300,1.558609375,0.09757852554321289,0.05409812927246094,0.0750139057636261
1675434279238497000,1.5684970703125,-0.027866840362548828,0.037357330322265625,0.056325823068618774
1675434279248384800,1.578384765625,-0.09390640258789062,0.004664421081542969,0.048005133867263794
1675434279258272500,1.5882724609375,-0.029054641723632812,-0.0093841552734375,-0.015920698642730713
1675434279268160300,1.59816015625,-0.035236358642578125,0.008798599243164062,-0.09385189414024353
1675434279278047700,1.6080478515625,-0.08253002166748047,-0.015716552734375,-0.13100987672805786
1675434279287935500,1.617935546875,-0.0974874496459961,0.0026502609252929688,-0.10325545072555542
1675434279297853700,1.627853759765625,-0.10681390762329102,0.03980445861816406,-0.05751323699951172
1675434279307741400,1.637741455078125,-0.08386373519897461,-0.004451751708984375,0.04974794387817383
1675434279317629200,1.647629150390625,-0.012717723846435547,-0.04162025451660156,0.056351155042648315
1675434279327517000,1.657516845703125,0.014990806579589844,-0.05586528778076172,0.013646513223648071
1675434279337404400,1.667404296875,-0.011347293853759766,-0.02305316925048828,-0.03277674317359924
1675434279347292200,1.677292236328125,-0.09711503982543945,-0.01911449432373047,-0.08020851016044617
1675434279357180000,1.687179931640625,-0.06856918334960938,-0.03165245056152344,-0.07164549827575684
1675434279367067600,1.697067626953125,-0.03969717025756836,-0.035582542419433594,-0.06267765164375305
1675434279376955400,1.706955322265625,-0.08686590194702148,-0.02053356170654297,0.03697386384010315
1675434279386873600,1.71687353515625,-0.08944988250732422,0.0064907073974609375,0.14728054404258728
1675434279396761300,1.72676123046875,-0.035640716552734375,0.03966808319091797,0.14181002974510193
1675434279406648800,1.73664892578125,0.041429996490478516,0.03499126434326172,0.11278769373893738
1675434279416536600,1.74653662109375,0.11182165145874023,0.018415451049804688,0.08439725637435913
1675434279426424300,1.75642431640625,0.17840814590454102,0.013458251953125,0.020588934421539307
1675434279436312000,1.76631201171875,0.16017723083496094,0.03271007537841797,-0.061287492513656616
1675434279446199800,1.77619970703125,0.11600065231323242,0.019387245178222656,-0.10718882083892822
1675434279456087300,1.78608740234375,0.04012584686279297,0.010701179504394531,-0.11036813259124756
1675434279465975000,1.79597509765625,0.012877464294433594,-0.012136459350585938,-0.02766275405883789
1675434279475893200,1.805893310546875,0.07294607162475586,-0.0050201416015625,0.021883636713027954
1675434279485781000,1.815781005859375,0.055474281311035156,0.010211944580078125,0.007814884185791016
1675434279495668700,1.825668701171875,0.03191184997558594,0.008333206176757812,-0.030725717544555664
1675434279505556500,1.835556396484375,0.0035657882690429688,-0.02564525604248047,0.00928601622581482
1675434279515444000,1.84544384765625,-0.05827951431274414,-0.026189804077148438,0.03241598606109619
1675434279525331700,1.855331787109375,-0.07958650588989258,-0.02055835723876953,0.05170634388923645
1675434279535219500,1.865219482421875,-0.08130836486816406,0.0006914138793945312,0.048032015562057495
1675434279545107200,1.875107177734375,-0.08614206314086914,0.0019741058349609375,0.018345892429351807
1675434279554995000,1.884994873046875,-0.03696441650390625,-0.01308441162109375,0.032977908849716187
1675434279564882700,1.894882568359375,-0.06764984130859375,0.003975868225097656,0.06414040923118591
1675434279574801000,1.90480078125,-0.058320045471191406,0.012791633605957031,0.06526336073875427
1675434279584688400,1.9146884765625,-0.01679086685180664,0.01942729949951172,0.053496748208999634
1675434279594576100,1.924576171875,0.0014524459838867188,-0.004496574401855469,-0.03894239664077759
1675434279604463900,1.9344638671875,0.005541801452636719,-0.02465343475341797,-0.1064198911190033
1675434279614351600,1.9443515625,0.003951549530029297,-0.03523540496826172,-0.06849095225334167
1675434279624239400,1.9542392578125,0.003776073455810547,-0.02695751190185547,-0.025176823139190674
1675434279634126800,1.964126953125,0.01495981216430664,0.0025472640991210938,0.03662353754043579
1675434279644014600,1.9740146484375,0.08562803268432617,0.012909889221191406,0.05498671531677246
1675434279653902300,1.98390234375,0.0920100212097168,0.01937103271484375,0.008921325206756592
1675434279663790000,1.9937900390625,0.0863637924194336,0.02168560028076172,-0.02369096875190735
1675434279673677800,2.003677734375,0.03705120086669922,-0.00010776519775390625,-0.022473424673080444
1675434279683596000,2.013595947265625,-0.004457950592041016,0.013833999633789062,0.03135305643081665
1675434279693483500,2.0234833984375,-0.033071041107177734,0.002002716064453125,0.06620198488235474
1675434279703371300,2.033371337890625,-0.0004801750183105469,-0.01644420623779297,0.0754212737083435
1675434279713259000,2.043259033203125,0.03761625289916992,0.0030088424682617188,0.06469637155532837
1675434279723146800,2.053146728515625,-0.017473220825195312,-0.007500648498535156,0.04528236389160156
1675434279733034500,2.063034423828125,0.010970592498779297,0.010331153869628906,0.03024160861968994
1675434279742922200,2.072922119140625,0.023813247680664062,0.021905899047851562,-0.018324971199035645
1675434279752809700,2.082809814453125,-0.010638236999511719,-0.006748199462890625,-0.01786556839942932
1675434279762697500,2.092697509765625,-0.02920675277709961,-0.005505561828613281,-0.03746888041496277
1675434279772615700,2.10261572265625,-0.019394397735595703,-0.012429237365722656,-0.05569678544998169
1675434279782503400,2.11250341796875,-0.012301445007324219,0.011453628540039062,-0.042192041873931885
1675434279792391200,2.12239111328125,-0.0006999969482421875,-0.012117385864257812,-0.02826070785522461
1675434279802279000,2.13227880859375,-0.020986557006835938,-0.020048141479492188,-0.00756680965423584
1675434279812166400,2.14216650390625,-0.020915508270263672,-0.005475044250488281,0.00223463773727417
1675434279822054100,2.15205419921875,0.04012870788574219,0.028992652893066406,0.010792821645736694
1675434279831942000,2.16194189453125,0.03792905807495117,-0.0043048858642578125,0.03577432036399841
1675434279841829600,2.17182958984375,0.03939056396484375,-0.026494979858398438,0.0568830668926239
1675434279851717400,2.18171728515625,0.04197359085083008,0.028227806091308594,0.03895750641822815
1675434279861635600,2.191635498046875,0.03289079666137695,0.000728607177734375,0.021009773015975952
1675434279871523000,2.201523193359375,0.03372383117675781,0.004096031188964844,0.004494994878768921
1675434279881410800,2.211410888671875,0.017061233520507812,0.04028034210205078,0.016781657934188843
1675434279891298600,2.221298583984375,-0.009716510772705078,0.05576610565185547,-0.00046202540397644043
1675434279901186300,2.231186279296875,-0.048984527587890625,0.015653610229492188,0.030888080596923828
1675434279911074000,2.241073974609375,-0.06775474548339844,-0.007221221923828125,0.04546132683753967
1675434279920961500,2.25096142578125,-0.039469242095947266,-0.0036230087280273438,0.047049909830093384
1675434279930849300,2.260849365234375,0.027986526489257812,-0.03283977508544922,0.0364973247051239
1675434279940737000,2.270737060546875,0.014033794403076172,-0.08736515045166016,0.006770282983779907
1675434279950624800,2.280624755859375,-0.03136920928955078,-0.082183837890625,-0.0930362343788147
1675434279960543000,2.29054296875,-0.01790618896484375,0.045134544372558594,-0.09541073441505432
1675434279970430700,2.3004306640625,0.023922443389892578,0.13486194610595703,-0.029959410429000854
1675434279980318500,2.310318359375,0.024289608001708984,0.04982757568359375,0.06300497055053711
1675434279990206000,2.3202060546875,-0.05855846405029297,-0.04811573028564453,0.08712109923362732
1675434280000093700,2.33009375,-0.12395954132080078,-0.07950687408447266,0.040731191635131836
1675434280009981400,2.3399814453125,-0.12451410293579102,-0.1098642349243164,-0.04332670569419861
1675434280019869200,2.349869140625,-0.06382989883422852,-0.09441471099853516,-0.11762470006942749
1675434280029757000,2.3597568359375,-0.03420305252075195,-0.031836509704589844,-0.1395893692970276
1675434280039644400,2.36964453125,-0.024696826934814453,0.025971412658691406,-0.12806999683380127
1675434280049562600,2.379562744140625,-0.0010099411010742188,-0.0338592529296875,-0.06296291947364807
1675434280059450400,2.389450439453125,0.05357980728149414,-0.03005218505859375,-0.0004931390285491943
1675434280069338000,2.399338134765625,0.06679153442382812,0.036319732666015625,0.022160857915878296
1675434280079225900,2.409225830078125,0.07410812377929688,0.05910968780517578,0.061184585094451904
1675434280089113600,2.419113525390625,0.08274650573730469,0.08493709564208984,0.15437033772468567
1675434280099001000,2.4290009765625,0.07993268966674805,0.025394439697265625,0.13054826855659485
1675434280108888800,2.438888916015625,0.0648183822631836,0.0077381134033203125,0.08666270971298218
1675434280118776600,2.448776611328125,0.03861713409423828,0.054904937744140625,0.05323082208633423
1675434280128664300,2.458664306640625,0.05092430114746094,0.05162239074707031,0.022659212350845337
1675434280138552000,2.468552001953125,0.0021414756774902344,0.0293731689453125,-0.017039865255355835
1675434280148470300,2.47847021484375,-0.0035982131958007812,0.024046897888183594,-0.05275386571884155
1675434280158358000,2.48835791015625,0.011757373809814453,-0.050559043884277344,0.016256123781204224
